feature,label,filename
"[-3.7710416e+02  1.5744865e+01 -2.6757782e+00 -1.0557547e+00
 -3.5329590e+00 -2.2255336e-01 -3.7355392e+00  1.9678049e+00
 -2.6696122e+00  3.1701829e+00  2.4141862e+00  1.8771544e+00
 -8.6447579e-01  3.1135693e-01 -1.5328039e+00  1.0120388e+00
 -4.0745335e+00  7.4980730e-01 -3.0478534e-01 -6.4491439e-01
 -3.0765812e+00 -2.0537399e-01 -1.7964616e+00  9.4889063e-01
  4.0331534e-01  7.7666885e-01 -1.6630763e-01  7.1173483e-01
 -4.8706982e-01 -3.2465589e-01  9.3351081e-02  3.6328909e-01
 -8.5545272e-02  5.5532736e-01 -3.9185756e-01  2.0593645e-01
 -4.4868559e-02 -2.2446344e-02  3.7848035e-01  8.4914368e-01]",cough,4-154443-A-24.wav
"[-3.6272592e+02  1.0259264e+02  8.3375607e+00  7.0189300e+00
 -2.4801538e+01  6.6685405e+00 -8.3990536e+00  9.1342694e-01
 -8.8504505e+00 -7.2193055e+00 -4.6438999e+00  7.2791022e-01
 -2.2839212e+00  9.2586875e-01 -6.7584300e-01  2.5507877e+00
 -9.2160234e+00 -9.8242134e-01 -6.7629850e-01 -1.9880754e+00
 -1.0215158e+00  1.0488816e+00 -3.7070067e+00 -9.9481350e-01
 -2.6212544e+00  6.2138522e-01  2.0108263e+00  1.1000979e+00
 -2.8025570e+00  1.7561899e+00 -3.3163017e-01  1.7656868e+00
  2.1948853e+00 -1.1566573e+00 -8.6831963e-01 -4.3493086e-01
  3.6131067e+00  9.4103861e-01  1.4247527e+00 -3.7283245e-01]",cough,4-155650-A-24.wav
"[-6.0541064e+02  2.1367393e+01  3.4240739e+00  7.0842352e+00
  2.3391967e+00  5.1631436e+00  1.3022848e+00  1.1162001e+00
 -4.1818175e+00  3.7584736e+00 -1.4148423e-01  1.0269610e+00
 -1.5677931e+00  1.2193233e+00  1.4980688e+00  1.8392504e+00
 -1.4752710e+00  9.6344364e-01 -7.0209497e-01  9.2845845e-01
 -5.2656472e-01 -6.6627133e-01 -9.9309963e-01  3.0042578e-02
  6.9763225e-01 -6.7328590e-01  3.4304136e-01 -5.8130644e-02
  2.4766480e-03  4.9967504e-01  2.2406699e-01  1.0380665e-01
  1.0122570e-01  9.1000623e-01 -3.2265678e-01  6.0393721e-01
  5.3571892e-01  1.0969633e+00  5.9809941e-01  1.5366281e+00]",cough,3-132601-A-24.wav
"[-8.24122192e+02  1.54320555e+01 -1.29177523e+00  4.08799219e+00
 -2.86585236e+00 -2.28608179e+00 -1.22994828e+00  2.80345106e+00
 -1.37149298e+00  2.74736953e+00  2.28521138e-01  7.81922400e-01
 -1.50564039e+00  2.57934391e-01  4.88236457e-01  8.65699887e-01
 -2.64077693e-01  9.75431800e-01 -6.28287613e-01 -5.52825689e-01
 -1.13564536e-01 -4.12593275e-01  7.04634070e-01  6.21358715e-02
  2.93175101e-01  3.10451061e-01 -3.09857011e-01  6.35241568e-01
  5.05021736e-02  2.22556427e-01 -3.25258404e-01  3.23575377e-01
  1.45703718e-01 -2.83796400e-01  6.59752265e-02  5.84422052e-01
  2.98429132e-01  1.78637922e-01  2.48729348e-01  1.25585914e-01]",cough,1-19118-A-24.wav
"[-6.08181763e+02  1.16607618e+01 -2.38047695e+00  1.89186037e+00
 -2.05835724e+00 -1.00528017e-01 -9.03627336e-01  2.78729588e-01
 -2.61262012e+00  7.75029659e-01 -2.35155988e+00  5.17167687e-01
  6.31743371e-01 -1.46193534e-01  7.04170316e-02  8.44817817e-01
 -1.06264317e+00 -6.79764628e-01 -1.68057233e-01  5.47623336e-01
 -8.96759033e-01 -1.49990305e-01 -3.46425027e-01  1.52717173e-01
 -6.75793707e-01  1.41775084e+00 -2.34345615e-01  4.09567475e-01
  4.95970517e-01  9.10553243e-03  2.65322328e-01  1.61772817e-01
  9.63549241e-02  1.12024486e-01 -6.14011228e-01  4.40787561e-02
  2.58518219e-01 -1.26490787e-01  7.25937903e-01  1.70473948e-01]",cough,3-149042-A-24.wav
"[-6.6750305e+02  2.4246765e+01 -6.7325969e+00  4.9104686e+00
 -1.4799318e+01 -5.1554346e+00 -4.6100745e+00  4.1005478e+00
 -2.8861468e+00 -7.3908162e-01 -7.1227512e+00 -1.2177399e+00
 -3.7435246e+00  3.9341457e+00 -1.4929948e+00  2.6248705e+00
  1.9789469e-01  1.6075251e+00 -3.2928350e+00  2.1869092e+00
  1.0034718e-01  3.4033947e+00  1.7481145e+00  1.6804872e-01
  5.9543031e-01 -9.5102054e-01 -1.9661236e-01  7.5262445e-01
  8.0891663e-01  8.9222056e-01 -5.2325584e-02  1.1000267e+00
 -3.3152694e-01  7.0629430e-01 -9.3976641e-01 -9.2794496e-01
  2.4944162e-01  1.0297815e+00 -2.3471023e-01 -8.7974459e-02]",other,1-47273-A-21.wav
"[-5.2332642e+02  7.5693085e+01  4.0028774e+01  1.5528950e+01
  6.5136476e+00  4.3429723e+00  3.2281706e+00  2.5888293e+00
  2.7381663e+00  3.3434572e+00  3.9908023e+00  4.4378223e+00
  4.2626829e+00  3.5143971e+00  3.1305585e+00  3.2500665e+00
  3.4242496e+00  3.5165026e+00  3.1265550e+00  1.7383710e+00
  3.8919252e-01  2.9291642e-01  9.5445144e-01  1.5485464e+00
  1.9803910e+00  2.0045302e+00  1.5308290e+00  1.3820918e+00
  1.8437480e+00  2.3001058e+00  2.4008954e+00  2.5249562e+00
  2.7600098e+00  2.4056194e+00  1.4126742e+00  1.0024004e+00
  1.6007057e+00  2.2275639e+00  2.3617601e+00  2.0593994e+00]",other,2-134915-A-30.wav
"[-4.35180634e+02  1.05924042e+02  1.37252607e+01  1.96232052e+01
  5.63302803e+00 -3.01641822e+00 -5.47429621e-01  7.08823252e+00
  9.49921429e-01 -2.01298761e+00 -1.70945287e+00  3.82661253e-01
 -2.40001798e+00 -1.06483543e+00 -5.47305763e-01 -1.86179495e+00
 -3.89079618e+00 -2.79558301e+00 -1.70010686e+00 -1.23482990e+00
 -1.00440776e+00 -1.97339690e+00 -4.67597634e-01 -5.22449732e-01
 -1.35043311e+00 -9.05569375e-01 -1.38300538e-01 -7.15692580e-01
 -8.13548744e-01 -5.48651099e-01 -1.04647845e-01  1.38447627e-01
 -1.58803332e+00 -2.41291785e+00 -2.21024022e-01 -6.41008317e-01
 -2.28339338e+00 -1.30343401e+00 -3.40715021e-01 -1.46626949e+00]",other,1-101336-A-30.wav
"[-4.19138550e+02  3.46594543e+01  7.27705908e+00  7.51268625e+00
  4.27066612e+00  6.11203051e+00  1.10088253e+00  1.24598551e+00
  5.93699932e-01  3.35722661e+00  1.17375708e+00  1.64845872e+00
  2.55500168e-01  2.24512124e+00  1.08180821e+00  1.24391913e+00
 -3.11281174e-01  5.94897687e-01  6.46316946e-01  1.52483845e+00
  5.32335997e-01  6.37377620e-01  5.43861449e-01  5.52371323e-01
  4.81752932e-01  6.78714275e-01  4.72573489e-01  1.05776258e-01
  3.62045228e-01  7.66150132e-02 -6.15425885e-01 -8.76007855e-01
 -3.30325931e-01 -1.20517634e-01 -2.34399855e-01 -1.71583816e-01
  1.57874957e-01  5.00500321e-01  5.77875197e-01  4.95790631e-01]",other,3-144510-A-30.wav
"[-509.18378      47.229412     11.960431     30.51791       5.900915
   23.018528      0.82708585   18.148403      0.8595886    18.650246
    1.1547514    15.01866       1.8377321    13.51782       1.566706
   10.399011      2.006808      9.433114      2.7825186     7.559501
    2.9833498     6.644848      3.1958487     5.9358006     3.6870387
    4.541878      3.281551      4.129313      3.1883452     3.1501222
    3.5593312     3.3729186     3.0640216     3.3196688     3.4721942
    2.91871       3.451174      3.4148762     3.795908      1.9440536 ]",other,3-142605-A-21.wav
"[-4.5910461e+02  1.2756653e+01 -6.9094443e+00  1.1262865e+00
 -2.0924929e-01 -1.0232130e+00 -4.4401379e+00  5.5540466e-01
 -4.6659788e-01  3.3909895e+00  1.1242585e+00  2.3968539e+00
 -2.6995163e+00 -3.0843921e+00 -3.3086152e+00 -2.1902413e+00
 -2.0209322e+00 -1.9306499e+00 -1.2900141e+00  2.0206578e+00
  5.1649648e-01 -1.1674898e+00 -1.8690491e+00 -7.8312922e-01
 -1.1392050e+00 -5.6547445e-01  6.9149441e-01  6.9350177e-01
  2.2423843e-01  1.5828911e+00  5.5090457e-01 -8.2974708e-01
 -6.8574029e-01  1.1171179e-01 -3.3374518e-02  2.1154854e-02
 -6.5024555e-01 -7.2692865e-01  1.3380337e-01 -9.3524748e-01]",other,5-221593-A-21.wav
"[-1.99766785e+02  1.12722984e+02  1.39511204e+00  1.65264626e+01
  6.69822276e-01  1.76644382e+01 -1.05036488e+01  1.74160843e+01
 -1.19000626e+01  1.44179077e+01 -1.00217447e+01  1.19499626e+01
 -1.00019617e+01  1.00455914e+01 -8.16761684e+00  8.64002132e+00
 -6.21404457e+00  7.16742373e+00 -6.08488560e+00  6.59782028e+00
 -4.32676125e+00  6.81238985e+00 -1.90368176e+00  7.35777235e+00
 -1.23811400e+00  5.91008234e+00 -1.01244783e+00  5.91578722e+00
  3.25213820e-02  4.90312910e+00 -3.60071868e-01  4.63592958e+00
 -8.98442864e-01  3.26630378e+00 -9.86383021e-01  2.40963745e+00
 -1.08540678e+00  2.53102899e+00  1.76440342e-03  1.86798203e+00]",other,2-73260-A-10.wav
"[-4.64093597e+02  1.51843857e+02  6.22327757e+00  2.00162458e+00
  7.58982325e+00  1.11227942e+01  6.43710041e+00  1.19860725e+01
  4.17033720e+00  9.02677917e+00  1.82939434e+00  5.33689165e+00
 -1.50165498e+00  2.56825733e+00  2.74679244e-01  1.32742286e+00
 -1.65766597e+00 -8.44065130e-01 -4.17502928e+00  1.59236515e+00
 -8.66611719e-01  1.06535368e-01 -3.22922021e-01  3.01918834e-01
 -1.29154456e+00 -1.56004989e+00 -2.31367826e+00  1.68850780e-01
 -2.45005891e-01 -1.00208306e+00 -1.61315620e+00 -7.15518415e-01
 -2.74722040e-01  1.11192393e+00  8.22039545e-02 -5.14562130e-01
 -1.08144212e+00 -1.25481141e+00  1.20533876e-01  4.56366122e-01]",other,4-187284-A-30.wav
"[-3.9535141e+02  1.4265115e+02 -1.8975084e+01  4.6604223e+00
  1.9484559e+00  8.0635176e+00  9.1859627e+00  7.9632130e+00
  8.2131901e+00  1.1869289e+01  2.6481616e+00  3.6715968e+00
  2.3378201e+00  5.7922297e+00  2.2976696e+00  1.9767189e-01
 -1.7272056e+00  7.2593170e-01  9.8047936e-01  1.3354304e+00
  1.8328674e+00  3.2794969e+00  1.8972944e+00 -4.5952529e-01
  2.2496452e+00  2.3473501e+00  1.5324228e+00  1.3346581e+00
 -3.8970590e-01 -1.7212620e-02  2.2045202e+00  2.0483430e-01
  1.0624632e+00  8.9285916e-01  1.3238376e-01 -3.1760581e+00
 -2.9457657e+00 -1.2923661e+00  4.5294496e-01 -7.2413933e-01]",other,4-186518-A-30.wav
"[-5.1541278e+02  6.5127655e+01  1.0250074e+01  1.0776197e+01
  4.4947267e+00  8.1208563e+00  1.1818826e+00  6.3755879e+00
  1.2984664e+00  5.6243134e+00  6.8006784e-01  2.9413269e+00
  5.9504646e-01  2.7955775e+00 -4.6257194e-02  1.4661729e+00
 -1.0223283e+00 -1.5906157e-01  3.0556017e-01  6.0825491e-01
 -7.9827271e-02  1.2423867e+00  1.2762216e+00  4.3412682e-01
  1.0148795e+00  1.3523217e+00  1.2134199e+00  1.7372191e-01
 -5.4304540e-01 -8.9879596e-01  4.5020378e-01  6.0269189e-01
 -2.0598994e-01 -1.0490556e+00  6.7796832e-01  2.2887650e-01
 -8.8567838e-02 -7.3840702e-01 -4.7663686e-01 -7.9548079e-01]",other,5-235644-A-30.wav
"[-6.4162689e+02  3.9854321e+01  3.6132596e+00  1.0855628e+00
  4.6545696e+00  5.4040322e+00  1.9103955e+00  1.8131119e+00
  1.1273463e+00  4.3415627e+00  1.2954036e+00  2.1946137e+00
  2.0427091e+00  3.8033621e+00  2.9978452e+00  2.0159354e+00
  1.1579249e+00  1.8609298e+00  2.5789340e+00  2.3097618e+00
  1.3645681e+00  1.3673952e+00 -2.0259871e-01 -7.4654388e-01
 -1.1297568e+00 -3.4820521e-01  2.5266276e-03  3.9620450e-01
  4.9105728e-01  5.2103555e-01 -7.3471956e-02 -5.9138447e-01
 -5.4307789e-01  5.4041481e-01  7.4798042e-01  5.5035311e-01
  2.8756088e-01  6.2899399e-01  3.4192670e-02 -2.0105305e-01]",other,1-103999-A-30.wav
"[-5.6940790e+02  3.2034550e+01  5.5828518e-01  1.7671641e+00
  1.6408819e+00 -1.3388351e+00  9.5573708e-02  3.2348576e+00
  4.6544355e-01  4.1230459e+00  6.4444795e+00  7.8017812e+00
  4.6153111e+00  2.5032742e+00  1.3321723e+00  3.0410483e+00
  3.0629323e+00  4.2035747e+00  4.0031023e+00  3.8909743e+00
  4.5127954e+00  3.8321307e+00  2.5471137e+00  2.8264539e+00
  2.0998790e+00  1.4932805e+00  1.6475204e+00  9.2888415e-01
  2.4971996e-01 -1.1132537e-01  5.5153650e-01  1.6030153e+00
  2.2941515e+00  3.5686433e+00  3.7837322e+00  3.3482270e+00
  3.3086624e+00  3.4822092e+00  3.9642627e+00  2.4244075e+00]",other,3-170015-A-0.wav
"[-2.8037448e+02  1.0996269e+02  1.3167561e+01  1.9985325e+01
  8.5893736e+00  1.7514925e+01  1.5578455e+00  6.0128727e+00
 -5.6002492e-01  4.1116800e+00 -2.8464200e+00  3.0836127e+00
 -3.5586417e+00  1.2912982e+00 -4.7552147e+00 -4.1919476e-01
 -1.3289278e+00  2.9862721e+00  1.5104873e+00  4.5866733e+00
  2.1173787e+00  3.9922552e+00  2.1865010e+00  2.9588277e+00
  9.2902589e-01 -2.4302214e-01 -1.3893219e+00  5.0792938e-01
  1.1630081e+00  1.7665657e+00  1.5002207e+00  2.2441278e+00
  2.6919498e+00  1.2957770e+00  1.2450913e+00  1.5590037e+00
  2.1838484e+00  1.7623960e+00  1.4176832e+00  1.9734681e+00]",other,1-81001-B-30.wav
"[-1.60868347e+02  8.00713577e+01 -1.39741430e+01  2.80701580e+01
 -5.93817592e-01  2.22373371e+01 -1.16119699e+01  1.72795944e+01
 -1.12121058e+01  1.48409624e+01 -1.07489805e+01  1.46253014e+01
 -1.11513977e+01  1.12751808e+01 -9.78695774e+00  1.00052471e+01
 -8.93794918e+00  8.12942696e+00 -6.99339104e+00  5.72001266e+00
 -4.46146584e+00  4.41401243e+00 -2.66048431e+00  3.25597596e+00
 -1.15108693e+00  3.23959780e+00  5.99558204e-02  2.72550797e+00
 -3.00341278e-01  3.01980305e+00  1.96779221e-01  3.48804212e+00
 -1.00639832e+00  3.51275229e+00 -1.99415314e+00  4.19401121e+00
 -1.43457997e+00  3.91672850e+00 -2.81222939e+00  2.81357217e+00]",other,5-195710-A-10.wav
"[-2.6564110e+01  7.1104057e+01 -2.9049154e+01  3.6040291e+01
 -7.3652534e+00  2.7993896e+01 -7.9944243e+00  2.3618340e+01
 -6.8676715e+00  2.1015541e+01 -7.4164081e+00  1.7207926e+01
 -1.0935906e+01  1.1957250e+01 -7.9602942e+00  9.8415480e+00
 -1.9799807e+00  1.0871399e+01 -4.2462478e+00  8.8654413e+00
 -2.7050607e+00  8.3936844e+00 -2.1434813e+00  4.0175681e+00
 -1.3924208e+00  6.1995840e+00 -5.0708823e-02  5.5186768e+00
 -4.6880910e-01  4.4944592e+00 -6.1020267e-01  2.9106960e+00
  1.6403013e+00  4.1144276e+00 -3.6336610e-01  2.5947907e+00
 -2.0679902e-01  1.4587562e+00  3.7038544e-01  3.1675081e+00]",other,4-161127-A-10.wav
"[-494.90848      88.5547       41.106617     38.245964     22.498425
   19.339756      9.747496     12.919082     10.804601     10.877045
    4.6002436     8.783161      6.624717      4.7002606     8.42353
    6.44329       6.737065      7.3423257     6.962216      6.566873
    5.7767572     7.0229278     4.744248      1.7158122     2.412402
    3.204549      2.9865727     1.2318643     0.8429321     0.59598464
    1.6356926     0.96958536    1.1860566     1.4980359     0.8421261
    0.7166555     2.5089817     2.1218843     2.7064428     2.1516962 ]",other,2-120218-A-30.wav
"[-6.0083160e+02  4.4801712e+01  1.0322450e+00 -1.1125361e+00
 -1.9735063e+00  3.9728275e-01 -3.3520589e+00 -2.8426092e+00
 -4.6410990e+00 -1.5349503e+00 -2.2729681e+00 -6.5152049e-01
 -1.6877059e+00 -1.8051260e+00 -2.6654704e+00 -3.2437232e+00
 -2.1453314e+00 -3.0687256e+00 -1.1023281e+00 -2.0873806e+00
 -1.7325813e+00 -2.0082738e+00 -1.5852257e+00 -1.5137134e+00
 -1.8959944e+00 -6.1025083e-01 -1.5231007e+00 -6.3891932e-02
 -9.4856191e-01 -8.0153185e-01 -8.9449120e-01 -8.3403820e-01
 -3.5778719e-01 -9.0795672e-01  1.0982974e-02 -1.1366094e+00
 -1.3893594e-01 -5.3466159e-01 -3.8672480e-01  1.1692384e-01]",other,2-140841-A-30.wav
"[-95.21767     57.093697   -25.925611    25.99365     -8.135024
  14.724113    -6.995382    18.817417    -8.045282    18.009373
  -8.3359165   15.826299    -6.0569406   12.466754    -4.723475
  11.8028      -3.9072406    7.2014093   -6.8572774    4.9024873
  -6.1368012    4.837555    -3.7181566    3.919147    -4.1506796
   3.5006602   -2.380322     3.154589    -3.9938664    1.3540299
  -1.5506645    4.0254574   -1.2397094    2.7388668    0.28137133
   4.1729712   -0.35187155   2.983644     1.0349236    4.306789  ]",other,4-163264-A-10.wav
"[-3.3314468e+02  1.6053719e+02  1.5688045e+01 -4.3370328e+00
 -8.5076313e+00 -1.3413660e+01 -6.7077208e+00 -6.7689810e+00
 -1.1371180e+01 -1.2693290e+01 -3.3651004e+00  9.4205767e-01
 -5.7188134e+00 -1.9327134e+00 -1.4980567e+00 -2.8169172e+00
  2.2964392e+00  3.0398147e+00  9.2751962e-01 -5.8369007e+00
 -6.0840793e+00 -2.3153119e+00 -7.4109325e+00 -6.9736147e+00
 -1.8740782e+00 -5.1028376e+00 -1.1627220e+00 -1.3306275e-01
 -3.8762743e+00  1.0401821e+00  1.4672010e+00  1.8280193e+00
  8.5483140e-01  1.1648878e+00  3.0229785e+00 -1.3359917e+00
 -2.0730000e+00  6.1078274e-01 -1.8304263e+00 -2.2754610e+00]",other,1-59513-A-0.wav
"[-57.64588     83.729004    -6.288631     9.414048   -27.337574
  21.636827   -16.182146    15.038329   -15.601949     9.094341
 -12.433863     9.000068    -8.9434       5.988672    -6.314285
   7.3403034   -6.6965036    5.827527    -4.348742     6.075857
  -5.514668     3.745171    -4.42973      4.8575826   -3.782305
   2.9021833   -3.3612812    2.4912052   -2.5465114    3.031788
  -1.6438576    2.6296494   -1.8609673    2.4214466   -1.37986
   2.5813553   -0.49918953   2.966841    -0.48899      1.7996298 ]",other,3-142005-A-10.wav
"[-3.6258337e+02  1.6009871e+02  1.5658974e+01 -2.9921995e+01
 -2.3248960e+01 -5.8809009e+00 -7.6552057e+00 -2.0356810e+00
 -1.0857204e+01 -1.2325572e+00  1.2049705e+00  2.7254894e+00
  1.0449175e+00 -3.1406102e+00  5.0420618e+00  1.2069863e+01
  1.1944008e+01  3.0077574e+00  2.2582866e-02  3.3261788e-01
 -1.0410150e+00 -8.6857957e-01 -1.0784553e+00 -2.5121653e+00
  1.7879814e+00  1.2853913e+00 -2.8586009e+00 -1.9628443e-01
  2.7653494e+00  6.1755639e-01  1.1079731e+00  4.4090714e+00
  1.5427353e+00 -7.3259890e-01  2.6031601e+00 -5.8598244e-01
 -2.1692812e+00  1.4487535e-01 -1.1052976e+00  6.5524422e-02]",other,2-122104-A-0.wav
"[-4.7474527e+02  2.4062990e+01 -6.5041432e+00 -3.5545094e+00
 -5.7469831e+00  3.5582677e-01  1.6472661e+00  6.3836026e+00
  3.4956238e+00  9.1423267e-01 -4.4745369e+00 -5.1456232e+00
 -6.1164207e+00 -2.8402750e+00 -2.9986188e+00 -2.3663907e+00
 -4.9955902e+00 -4.3541145e+00 -5.6855083e+00 -3.8706937e+00
 -1.7227076e+00 -5.2342802e-01 -6.6921651e-01 -1.0673190e+00
 -5.6613070e-01 -1.1535574e+00 -2.1462245e+00 -1.1728932e+00
 -1.4227158e+00 -1.6556875e+00 -5.9528834e-01  1.2413416e-01
 -8.0495693e-02 -1.2005485e-01 -1.9764131e-01 -3.7354311e-01
 -1.3970234e-01  2.1925400e-01 -7.5569049e-02 -4.9407941e-01]",other,5-201274-A-21.wav
"[-3.9200702e+02  6.2041916e+01 -1.6553886e+01 -1.8577438e+01
 -1.2836955e+01 -9.4231081e+00 -3.7023540e+01 -1.2504021e+01
 -7.6135778e+00 -5.9773874e+00 -7.1028523e+00 -6.3976331e+00
 -8.0253134e+00 -3.9761832e-01 -1.6250854e+00  1.6061350e+00
 -1.6238869e+00 -4.3180394e+00 -5.9741244e+00 -3.4256353e+00
 -8.8166624e-01  3.6636829e+00  1.1909155e+00  4.3136196e+00
  1.7725227e+00 -1.8230690e+00  1.3045195e+00  1.1769017e+00
 -7.5953430e-01 -7.4142277e-01 -7.8298235e-01 -1.7172753e+00
 -4.3343025e-01 -1.9148781e+00 -1.7747749e+00 -1.6762085e+00
 -7.1734536e-01  3.5929790e-01 -7.9093117e-01  1.3868966e+00]",other,3-157695-A-0.wav
"[-3.75144775e+02  7.50291214e+01 -1.11908245e+01 -2.60023727e+01
 -2.46764507e+01 -6.71828651e+00 -2.00223370e+01 -7.84340191e+00
 -4.62006092e+00 -6.05030251e+00 -7.49296045e+00 -7.61440945e+00
 -1.92123997e+00 -1.14339650e+00 -2.76468825e+00  4.43526125e+00
  1.02650671e+01  6.45032454e+00  2.18450999e+00 -1.92521691e-01
 -4.40259314e+00 -4.40685081e+00 -1.58362603e+00 -4.33096695e+00
 -3.53482938e+00 -1.78928840e+00 -2.74900222e+00 -1.04695427e+00
 -6.01501763e-01  2.88276345e-01 -2.11868003e-01 -3.55666131e-02
  1.89253483e-02 -7.19430208e-01  3.88948858e-01 -6.80790842e-01
  6.83282092e-02 -8.02689016e-01  7.19157755e-02 -1.47457099e+00]",other,2-114280-A-0.wav
"[-4.5635004e+02  3.3393738e+01 -8.8855410e+00 -3.4980938e-01
 -3.6165378e+00 -2.3042912e+00 -4.8838344e+00  3.0520663e+00
 -2.4945562e+00 -2.0197661e+00 -3.2567503e+00  1.0356023e+00
 -3.2871887e-01  1.0063065e+00 -3.7673597e+00 -2.4568241e+00
 -2.4856482e+00  3.9546064e-01 -3.6062429e+00 -1.0881419e+00
  2.6800522e-01 -3.7844425e-01 -4.3860626e-01 -1.2062345e+00
 -8.7824863e-01 -1.0102667e+00 -2.1911280e+00 -2.6609867e+00
 -8.7081069e-01 -2.7455606e+00 -1.8545275e+00  1.8431677e-01
  2.6562059e-01 -2.1937409e-01 -1.0617490e+00 -1.2649840e-01
 -3.4056836e-01 -7.0449603e-01 -1.5493591e-01 -1.1392792e+00]",other,1-54505-A-21.wav
"[-4.6102582e+02  5.5719707e+01  2.7168589e+01  2.6795225e+01
  1.7294359e+01  1.6324348e+01  1.3119652e+01  1.3250159e+01
  9.7411690e+00  7.0736537e+00  7.1322441e+00  5.6391726e+00
  5.9020801e+00  5.5089855e+00  5.2736487e+00  5.6469793e+00
  4.4427156e+00  2.3301303e+00  2.7084122e+00  2.1274002e+00
  8.2838625e-01  1.1159487e+00  1.6422564e+00  1.4915428e+00
  3.9424738e-01  7.1113193e-01  1.1346335e+00 -3.8077760e-02
 -5.6320196e-01  3.5711029e-01  9.1842043e-01  7.1156758e-01
  1.0791734e-01 -2.5130141e-01  5.4132506e-02  5.2594763e-01
  9.5707208e-01  3.8583413e-01  9.2291951e-01  4.7207543e-01]",other,4-261068-A-30.wav
"[ -85.913506     74.65955    -100.86505      65.64279     -40.95487
   59.459213    -39.72806      45.45695     -21.431442     23.267488
  -15.568178     16.148438     -2.3791249    -1.4788089     4.646751
   -3.6104388     6.4484625   -11.497826      9.773894    -13.525425
    9.226922    -13.860207      9.497905     -6.428936      3.4049864
   -2.6947134    -0.12698548   -2.2441196    -2.7168105     1.2560927
   -6.567428      4.3665004    -5.576232      4.0342774    -6.6811867
    3.0454266    -5.833774      3.1703343    -3.7644045    -0.40272844]",other,1-17367-A-10.wav
"[-4.1813791e+02  7.4826570e+00 -5.1879277e+00  3.6930676e+00
 -1.5118724e+00  7.7423871e-01 -3.4814601e+00  1.7854041e+00
 -1.5711356e+00  1.9603814e+00 -1.9107305e+00  7.2575384e-01
 -2.8759677e+00  1.1129873e+00 -7.0391321e-01  5.9573013e-01
 -1.8170444e+00  3.7703979e-01 -6.7431188e-01  2.9631162e-01
 -6.9705617e-01  4.6661237e-01 -1.0068406e+00  7.7224708e-01
 -1.8454464e-02  2.1144444e-01  5.0969873e-02  2.2146380e-01
  1.6195276e-01  8.2449341e-01 -6.7046696e-01  8.4613198e-01
  2.6127288e-01  8.0364239e-01  4.5194890e-02  9.4024700e-01
  1.3850349e-01  7.3025525e-01  2.6721871e-02  2.0217337e-01]",other,4-167642-A-21.wav
"[-4.5350464e+02  3.0410662e+01 -3.3583963e+00  8.6192284e+00
 -9.0617323e+00  8.4343185e+00 -5.7076287e+00  1.5995520e+00
 -2.0147941e+00  7.5315890e+00 -3.1423285e+00  3.2144699e+00
 -1.2941682e+00  6.7768002e+00 -2.8849319e-01  7.0026484e+00
  2.6373687e+00  4.5082560e+00  1.5888674e+00  3.3663194e+00
  6.6676742e-01  1.6057981e+00 -2.3422350e-01  2.0940466e+00
  4.4934485e-02  9.8595881e-01  7.9418027e-01  1.3991183e+00
  1.6730510e+00  1.9309777e+00  3.8257450e-01  1.0785310e+00
  1.0676684e+00  1.7240409e+00  1.4669099e+00  1.1843392e+00
 -2.1362762e-01 -2.4599117e-01 -9.6854478e-02  4.5004648e-01]",other,5-194533-A-21.wav
"[-4.8562332e+02  4.8056927e+01  1.2593153e+01  9.2587481e+00
  5.7026706e+00  6.0896368e+00  5.6326789e-01  6.9055882e+00
  3.4692719e+00  5.6631989e+00  1.5395316e+00  4.5683522e+00
  8.5137588e-01  1.9584724e+00  6.9050765e-01  1.9820650e+00
 -8.7096351e-01  4.5242974e-01  7.1685857e-01  1.0292504e+00
 -1.2630583e-01  1.1272715e+00  3.1632572e-01  2.1582921e-01
 -1.1110994e+00 -8.3991480e-01 -1.4784478e+00 -5.3750503e-01
 -1.2640811e+00 -1.7307194e-02 -5.9925091e-01 -5.1765138e-01
 -1.8862067e-01  2.8900790e-01  4.7648987e-01  5.2275735e-01
 -2.2230642e-01 -5.7272750e-01 -6.9214410e-01 -9.2609614e-02]",other,4-211502-A-30.wav
"[-3.4270023e+02  8.0492859e+01  2.9488073e+01  1.6774641e+01
  9.8461962e+00  8.0109768e+00  6.0751729e+00  8.3450937e+00
  8.2597399e+00  7.4445057e+00  6.7729168e+00  7.1565914e+00
  6.2574658e+00  5.8109841e+00  3.3714390e+00  2.6145039e+00
  3.6087432e+00  4.3407626e+00  3.5613034e+00  3.6378415e+00
  3.6178524e+00  3.5690749e+00  3.1108229e+00  2.9780867e+00
  3.2112033e+00  3.2223022e+00  2.9900570e+00  2.6282914e+00
  2.6848555e+00  3.1187489e+00  2.6921589e+00  1.0894299e+00
  6.9598144e-01  3.7374154e-01  8.2372822e-02  4.4113678e-01
  1.1521622e-01 -5.0849378e-01 -9.4324100e-01 -1.4024978e+00]",other,5-256512-A-30.wav
